Tid,coupon_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,Label,Results
10.42.0.211-10.42.0.1-8870-53-17,coupon_136074,C173996,Female,59,Cosmetics,1,40.66,Cash,13-01-23,Mall of Istanbul,1,1
151.101.20.166-10.42.0.151-443-36370-6,coupon_120756,C286816,Female,49,Toys,3,107.52,Credit Card,19-08-22,Forum Istanbul,1,1
10.42.0.211-104.193.88.109-37724-80-6,coupon_256494,C210378,Female,43,Cosmetics,2,81.32,Credit Card,18-07-21,Viaport Outlet,0,0
10.42.0.211-31.13.71.3-41547-443-6,coupon_177680,C163670,Female,67,Shoes,3,1800.51,Cash,26-03-22,Emaar Square Mall,1,1
10.42.0.211-103.235.46.39-60357-80-6,coupon_426443,C109632,Female,29,Clothing,5,1500.4,Credit Card,06-06-21,Metrocity,1,1
180.149.138.210-10.42.0.211-80-51263-6,coupon_320282,C192327,Male,52,Food & Beverage,4,20.92,Cash,05-09-21,Metropol AVM,1,1
172.217.10.238-10.42.0.151-443-54486-6,coupon_253195,C446782,Female,22,Shoes,5,3000.85,Cash,06-10-21,Mall of Istanbul,1,1
10.42.0.211-54.230.36.186-56293-443-6,coupon_140977,C256034,Female,32,Clothing,1,300.08,Cash,10-11-22,Metropol AVM,0,0
10.42.0.42-14.204.144.144-48638-80-6,coupon_883324,C716806,Female,42,Clothing,3,900.24,Cash,10-11-22,Metropol AVM,1,1
10.42.0.151-10.42.0.1-33535-53-17,coupon_250095,C140031,Male,32,Clothing,2,600.16,Cash,04-02-23,Metrocity,1,1
10.42.0.151-23.15.157.233-42365-443-6,coupon_179339,C328338,Female,43,Toys,5,179.2,Cash,10-02-21,Kanyon,0,0
182.22.120.247-10.42.0.42-443-54459-6,coupon_617812,C590389,Female,48,Cosmetics,1,40.66,Credit Card,21-10-22,Zorlu Center,1,1
10.42.0.211-10.42.0.1-61037-53-17,coupon_171490,C306369,Male,18,Souvenir,2,23.46,Debit Card,04-06-22,Metropol AVM,1,1
216.58.219.202-10.42.0.211-443-44018-17,coupon_114664,C260565,Male,39,Cosmetics,5,203.3,Debit Card,26-01-22,Mall of Istanbul,1,1
172.217.10.10-10.42.0.151-443-34012-6,coupon_309566,C198366,Male,24,Shoes,5,3000.85,Credit Card,19-07-21,Forum Istanbul,1,1
10.42.0.211-119.146.74.34-46680-80-6,coupon_159122,C298404,Female,33,Cosmetics,3,121.98,Cash,15-06-22,Metrocity,1,1
10.42.0.151-40.78.68.158-47656-443-6,coupon_288985,C318570,Male,59,Books,2,30.3,Cash,22-12-22,Metrocity,1,1
172.217.11.10-10.42.0.42-443-57000-6,coupon_228933,C316695,Male,30,Souvenir,1,11.73,Credit Card,01-12-22,Kanyon,1,1
157.240.2.35-10.42.0.151-443-53286-6,coupon_253992,C835319,Male,33,Shoes,2,1200.34,Credit Card,05-10-21,Viaport Outlet,0,0
10.42.0.42-103.235.46.211-32977-443-6,coupon_144724,C138545,Female,38,Clothing,1,300.08,Cash,01-10-21,Kanyon,1,1
192.229.173.173-10.42.0.211-80-46620-6,coupon_156932,C262657,Female,69,Clothing,5,1500.4,Credit Card,16-02-23,Kanyon,0,0
129.146.12.96-10.42.0.211-443-56530-6,coupon_247265,C566500,Male,31,Clothing,3,900.24,Credit Card,14-02-21,Kanyon,1,1
198.11.136.21-10.42.0.151-443-32901-6,coupon_112607,C106150,Male,40,Cosmetics,3,121.98,Credit Card,10-05-21,Kanyon,1,1
183.79.248.252-10.42.0.211-443-55931-6,coupon_698178,C256567,Female,38,Clothing,1,300.08,Debit Card,04-02-21,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-15344-53-17,coupon_320224,C206318,Female,44,Food & Beverage,3,15.69,Debit Card,26-09-21,Kanyon,1,1
10.42.0.211-119.146.74.34-42693-80-6,coupon_836701,C233700,Female,37,Food & Beverage,4,20.92,Cash,20-10-21,Kanyon,1,1
10.42.0.211-31.13.71.52-52899-443-6,coupon_338817,C270949,Male,67,Shoes,4,2400.68,Cash,27-09-21,Mall of Istanbul,1,1
216.58.219.206-10.42.0.42-443-53294-6,coupon_324135,C295545,Female,64,Clothing,3,900.24,Credit Card,03-01-23,Mall of Istanbul,0,0
140.205.134.25-10.42.0.42-443-36236-6,coupon_287372,C143725,Male,19,Toys,1,35.84,Cash,25-11-21,Kanyon,0,0
183.79.250.251-10.42.0.211-443-54401-6,coupon_102314,C244044,Female,21,Clothing,1,300.08,Credit Card,03-08-21,Kanyon,0,0
129.146.14.101-10.42.0.151-443-54456-6,coupon_274215,C266796,Female,43,Technology,1,1050.0,Debit Card,14-02-21,Cevahir AVM,0,0
10.42.0.211-31.13.80.8-59366-443-6,coupon_102024,C132062,Female,19,Souvenir,5,58.65,Credit Card,10-11-22,Kanyon,1,1
10.42.0.211-23.206.166.62-58473-80-6,coupon_201864,C202448,Female,62,Food & Beverage,5,26.15,Credit Card,16-05-22,Kanyon,1,1
172.217.10.228-10.42.0.42-443-33395-6,coupon_264140,C312018,Male,32,Toys,3,107.52,Debit Card,18-02-21,Metropol AVM,1,1
10.42.0.211-69.147.82.61-37206-443-6,coupon_109014,C149501,Female,36,Souvenir,3,35.19,Credit Card,14-01-22,Istinye Park,1,1
10.42.0.211-23.206.125.17-38506-80-6,coupon_532109,C200095,Male,48,Clothing,5,1500.4,Cash,25-09-21,Mall of Istanbul,1,1
198.11.136.24-10.42.0.211-443-45562-6,coupon_323323,C223540,Female,63,Clothing,5,1500.4,Credit Card,15-06-22,Zorlu Center,1,1
172.217.7.174-10.42.0.42-443-35764-6,coupon_109293,C237582,Female,53,Books,4,60.6,Cash,04-01-22,Viaport Outlet,1,1
203.205.158.60-10.42.0.211-80-47226-6,coupon_328692,C257256,Female,50,Shoes,5,3000.85,Cash,08-05-21,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-25597-53-17,coupon_238432,C537349,Female,68,Clothing,4,1200.32,Credit Card,16-02-21,Forum Istanbul,1,1
8.8.8.8-10.42.0.151-53-64003-17,coupon_228011,C248081,Female,23,Shoes,3,1800.51,Credit Card,13-02-23,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-44162-53-17,coupon_139556,C216057,Female,41,Souvenir,2,23.46,Credit Card,07-09-22,Metropol AVM,1,1
10.42.0.42-91.190.218.54-41050-12350-6,coupon_490823,C106393,Male,50,Food & Beverage,5,26.15,Cash,31-08-21,Emaar Square Mall,1,1
10.42.0.211-123.125.115.164-59540-443-6,coupon_136919,C172552,Female,41,Technology,2,2100.0,Credit Card,04-12-21,Metrocity,1,1
192.229.173.173-10.42.0.42-80-55310-6,coupon_317456,C501134,Male,54,Technology,5,5250.0,Debit Card,29-06-22,Mall of Istanbul,0,0
10.42.0.151-103.43.91.11-46665-443-6,coupon_290100,C270376,Male,51,Cosmetics,4,162.64,Debit Card,13-10-21,Metrocity,1,1
172.217.10.225-10.42.0.211-443-46199-6,coupon_190396,C119113,Female,52,Technology,5,5250.0,Credit Card,08-08-21,Mall of Istanbul,1,1
10.42.0.211-23.208.168.108-58417-443-6,coupon_429412,C184011,Male,26,Toys,1,35.84,Credit Card,03-02-23,Viaport Outlet,1,1
172.217.9.234-10.42.0.211-443-39080-6,coupon_127143,C292377,Female,33,Clothing,3,900.24,Cash,05-06-21,Metrocity,1,1
172.217.10.234-10.42.0.211-443-40382-6,coupon_232019,C224939,Female,52,Cosmetics,1,40.66,Cash,24-10-22,Mall of Istanbul,1,1
172.217.12.170-10.42.0.151-443-46937-6,coupon_359051,C164167,Female,23,Clothing,5,1500.4,Cash,12-06-21,Kanyon,1,1
10.42.0.211-123.125.46.161-49630-80-6,coupon_179596,C805279,Male,68,Shoes,2,1200.34,Cash,21-10-21,Mall of Istanbul,1,1
172.217.3.110-10.42.0.151-443-39204-6,coupon_115585,C159062,Female,34,Food & Beverage,4,20.92,Cash,11-09-22,Mall of Istanbul,0,0
180.149.136.194-10.42.0.42-443-60960-6,coupon_151272,C216412,Male,66,Clothing,2,600.16,Credit Card,03-05-21,Kanyon,0,0
10.42.0.42-23.194.181.103-42950-443-6,coupon_565921,C236234,Male,46,Clothing,1,300.08,Cash,16-08-21,Istinye Park,0,0
10.42.0.151-10.42.0.1-62899-53-17,coupon_619128,C288831,Female,39,Books,5,75.75,Credit Card,30-06-22,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-57861-53-17,coupon_216527,C292308,Male,24,Clothing,1,300.08,Credit Card,17-02-21,Metrocity,0,0
174.91.157.154-10.42.0.151-15174-43477-17,coupon_226728,C230231,Female,60,Shoes,2,1200.34,Credit Card,02-10-22,Istinye Park,1,1
10.42.0.1-10.42.0.42-53-27360-17,coupon_128088,C207397,Male,29,Shoes,3,1800.51,Cash,17-03-21,Istinye Park,0,0
131.253.61.64-10.42.0.211-443-37718-6,coupon_211985,C151392,Female,24,Shoes,3,1800.51,Credit Card,31-03-22,Metropol AVM,0,0
10.42.0.211-10.42.0.1-21164-53-17,coupon_118405,C124369,Male,27,Shoes,3,1800.51,Cash,14-02-22,Mall of Istanbul,0,0
202.77.129.230-10.42.0.42-80-42326-6,coupon_165270,C140342,Female,68,Clothing,5,1500.4,Credit Card,27-02-23,Mall of Istanbul,1,1
172.217.10.74-10.42.0.211-443-51357-6,coupon_229252,C101014,Male,49,Clothing,1,300.08,Credit Card,04-07-21,Emaar Square Mall,1,1
10.42.0.211-10.42.0.1-37572-53-17,coupon_109453,C226687,Female,47,Toys,1,35.84,Cash,07-02-22,Metropol AVM,1,1
162.208.22.39-10.42.0.211-443-45090-6,coupon_302199,C188597,Female,40,Clothing,1,300.08,Credit Card,26-06-21,Metropol AVM,1,1
10.42.0.211-31.13.65.7-43203-443-6,coupon_202056,C958378,Female,55,Books,4,60.6,Debit Card,07-02-23,Metrocity,0,0
10.42.0.211-10.42.0.1-50306-53-17,coupon_284964,C182213,Male,46,Cosmetics,2,81.32,Cash,24-12-21,Kanyon,1,1
198.105.244.11-10.42.0.42-80-42850-6,coupon_610353,C246507,Male,25,Cosmetics,5,203.3,Cash,21-08-21,Kanyon,1,1
205.185.216.42-10.42.0.211-80-41872-6,coupon_133261,C215081,Female,27,Food & Beverage,3,15.69,Cash,07-05-21,Kanyon,0,0
10.42.0.211-104.97.95.172-59588-80-6,coupon_195162,C799624,Female,21,Clothing,4,1200.32,Cash,03-03-21,Kanyon,0,0
239.255.255.250-10.42.0.1-1900-44316-17,coupon_236411,C836593,Male,51,Food & Beverage,5,26.15,Credit Card,31-12-22,Kanyon,1,1
180.76.174.197-10.42.0.211-80-52227-6,coupon_250040,C222289,Female,26,Food & Beverage,1,5.23,Debit Card,29-01-22,Cevahir AVM,0,0
10.42.0.211-123.125.29.220-34646-80-6,coupon_352528,C272287,Male,38,Shoes,2,1200.34,Credit Card,11-07-21,Kanyon,0,0
10.42.0.211-104.244.43.3-52586-443-6,coupon_135368,C185251,Female,22,Toys,2,71.68,Debit Card,23-08-22,Zorlu Center,1,1
202.77.129.150-10.42.0.42-80-59079-6,coupon_955408,C274639,Female,69,Clothing,1,300.08,Cash,27-02-23,Kanyon,0,0
205.185.216.10-10.42.0.151-80-58708-6,coupon_846963,C484371,Female,29,Food & Beverage,1,5.23,Cash,04-03-22,Istinye Park,1,1
10.42.0.151-23.21.66.160-50950-443-6,coupon_260572,C483736,Female,34,Cosmetics,1,40.66,Cash,03-02-22,Zorlu Center,1,1
10.42.0.151-10.42.0.1-46106-53-17,coupon_266552,C162854,Female,32,Food & Beverage,2,10.46,Cash,02-04-22,Istinye Park,1,1
10.42.0.42-115.239.210.141-47687-80-6,coupon_166823,C301753,Female,43,Clothing,1,300.08,Cash,25-03-22,Istinye Park,0,0
180.149.138.197-10.42.0.211-80-35006-6,coupon_441644,C262170,Female,26,Clothing,2,600.16,Credit Card,08-10-22,Metropol AVM,1,1
10.42.0.211-119.146.74.34-42693-80-6,coupon_477622,C147794,Female,39,Toys,3,107.52,Cash,05-05-21,Viaport Outlet,0,0
172.217.6.202-10.42.0.151-443-60916-6,coupon_177479,C770537,Female,59,Cosmetics,4,162.64,Cash,22-03-21,Istinye Park,1,1
10.42.0.211-10.42.0.1-50765-53-17,coupon_312040,C296423,Female,22,Souvenir,2,23.46,Cash,24-03-21,Metropol AVM,1,1
172.217.6.200-10.42.0.211-443-43828-6,coupon_138016,C128872,Male,24,Clothing,1,300.08,Cash,23-12-22,Mall of Istanbul,0,0
172.217.3.106-10.42.0.211-443-48544-6,coupon_324094,C778404,Female,50,Technology,5,5250.0,Credit Card,16-05-22,Forum Istanbul,1,1
10.42.0.211-10.42.0.1-25841-53-17,coupon_160204,C168417,Female,54,Books,2,30.3,Credit Card,14-10-22,Forum Istanbul,1,1
10.42.0.211-10.42.0.1-20696-53-17,coupon_699353,C108003,Male,45,Toys,5,179.2,Cash,31-12-22,Metropol AVM,0,0
219.142.78.162-10.42.0.211-80-49169-6,coupon_760747,C370083,Male,68,Clothing,2,600.16,Credit Card,27-02-23,Kanyon,1,1
10.42.0.1-10.42.0.42-53-7509-17,coupon_809166,C193054,Male,44,Shoes,5,3000.85,Cash,06-10-21,Forum Istanbul,0,0
10.42.0.211-66.231.239.110-54531-443-6,coupon_213132,C214510,Male,46,Clothing,1,300.08,Cash,14-10-22,Forum Istanbul,1,1
10.42.0.151-52.2.229.30-50811-443-6,coupon_557804,C208335,Male,22,Cosmetics,3,121.98,Credit Card,23-01-23,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-48001-53-17,coupon_251885,C609182,Male,51,Cosmetics,2,81.32,Debit Card,01-03-22,Istinye Park,1,1
172.217.11.2-10.42.0.211-443-34919-6,coupon_210070,C282678,Female,69,Toys,5,179.2,Credit Card,10-12-21,Mall of Istanbul,1,1
10.42.0.211-23.217.155.120-35941-80-6,coupon_108083,C186129,Female,30,Clothing,5,1500.4,Credit Card,07-07-21,Mall of Istanbul,1,1
10.42.0.211-98.139.199.205-51191-443-6,coupon_260439,C318007,Female,50,Books,3,45.45,Cash,04-11-22,Metrocity,1,1
172.217.10.1-10.42.0.211-443-41456-6,coupon_395976,C252848,Female,49,Clothing,3,900.24,Cash,08-02-22,Kanyon,1,1
10.42.0.211-120.55.198.206-50737-80-6,coupon_322773,C141612,Female,56,Clothing,4,1200.32,Credit Card,17-10-21,Metrocity,1,1
183.136.237.235-10.42.0.211-80-42136-6,coupon_406748,C124239,Male,57,Clothing,5,1500.4,Credit Card,25-10-21,Metrocity,0,0
172.217.10.65-10.42.0.42-443-33665-6,coupon_198933,C219684,Male,60,Technology,3,3150.0,Credit Card,28-05-21,Istinye Park,0,0
10.42.0.211-112.80.248.187-55545-80-6,coupon_492378,C748665,Female,46,Shoes,1,600.17,Credit Card,05-12-21,Metropol AVM,0,0
182.22.24.124-10.42.0.211-443-33030-6,coupon_273156,C233134,Female,47,Cosmetics,5,203.3,Credit Card,08-11-22,Kanyon,1,1
239.255.255.250-10.42.0.1-1900-57667-17,coupon_220388,C206542,Female,20,Technology,1,1050.0,Cash,05-11-21,Mall of Istanbul,1,1
10.42.0.211-52.84.40.205-47597-443-6,coupon_338987,C880467,Male,61,Shoes,3,1800.51,Credit Card,27-04-21,Cevahir AVM,1,1
10.42.0.211-31.13.80.52-33903-80-6,coupon_274795,C314543,Male,29,Shoes,2,1200.34,Credit Card,08-03-23,Metropol AVM,0,0
10.42.0.211-106.11.15.99-34808-443-6,coupon_147688,C241606,Female,56,Food & Beverage,5,26.15,Cash,11-01-22,Kanyon,0,0
172.217.12.174-10.42.0.42-443-56202-6,coupon_599893,C496957,Male,48,Shoes,1,600.17,Credit Card,30-01-23,Viaport Outlet,1,1
172.217.12.142-10.42.0.151-443-44082-6,coupon_264838,C254216,Female,60,Souvenir,3,35.19,Cash,15-09-22,Metropol AVM,1,1
10.42.0.211-72.21.206.141-53418-443-6,coupon_198746,C538826,Female,54,Food & Beverage,4,20.92,Debit Card,07-12-21,Mall of Istanbul,0,0
180.163.255.159-10.42.0.211-80-55368-6,coupon_217191,C894974,Female,30,Clothing,2,600.16,Debit Card,28-02-21,Istinye Park,1,1
10.42.0.42-106.39.169.66-57119-80-6,coupon_172641,C144219,Female,37,Toys,5,179.2,Cash,11-09-22,Metrocity,1,1
10.42.0.151-112.80.248.187-50576-80-6,coupon_260183,C333665,Male,22,Clothing,3,900.24,Credit Card,26-10-22,Zorlu Center,1,1
10.42.0.211-106.39.162.36-60732-80-6,coupon_280133,C145966,Male,36,Clothing,4,1200.32,Cash,07-06-22,Forum Istanbul,1,1
10.42.0.42-64.71.142.125-54720-443-6,coupon_185216,C328858,Female,60,Clothing,2,600.16,Cash,26-03-22,Mall of Istanbul,1,1
182.22.24.124-10.42.0.211-443-33057-6,coupon_273366,C163870,Male,35,Clothing,5,1500.4,Credit Card,29-07-22,Kanyon,1,1
10.42.0.151-10.42.0.1-47070-53-17,coupon_680142,C191874,Female,32,Souvenir,5,58.65,Cash,24-04-21,Kanyon,0,0
10.42.0.211-52.84.134.157-46418-443-6,coupon_235763,C210142,Female,48,Clothing,3,900.24,Credit Card,10-03-22,Kanyon,0,0
172.217.12.206-10.42.0.151-443-53090-6,coupon_193882,C186181,Female,38,Toys,2,71.68,Debit Card,22-03-21,Metrocity,0,0
10.42.0.151-104.80.206.171-36915-443-6,coupon_126377,C940099,Male,27,Cosmetics,2,81.32,Credit Card,05-04-21,Metrocity,0,0
10.42.0.211-104.192.108.27-36464-80-6,coupon_205408,C127631,Female,29,Clothing,5,1500.4,Credit Card,16-08-22,Kanyon,1,1
10.42.0.211-121.12.98.85-59747-80-6,coupon_266781,C226901,Male,52,Toys,3,107.52,Cash,25-01-23,Istinye Park,0,0
202.77.129.150-10.42.0.211-80-57105-6,coupon_166220,C184477,Female,68,Cosmetics,5,203.3,Credit Card,26-12-22,Viaport Outlet,1,1
10.42.0.151-50.18.251.157-33534-443-6,coupon_351200,C186966,Female,49,Clothing,3,900.24,Debit Card,23-10-21,Mall of Istanbul,1,1
172.217.3.99-10.42.0.151-443-57144-6,coupon_665541,C698118,Female,30,Shoes,1,600.17,Credit Card,26-01-21,Metrocity,0,0
10.42.0.151-64.34.226.86-58876-443-6,coupon_724118,C173197,Female,67,Books,4,60.6,Cash,01-03-22,Cevahir AVM,0,0
172.217.10.227-10.42.0.151-443-53096-6,coupon_151977,C137049,Female,68,Toys,2,71.68,Credit Card,07-02-22,Mall of Istanbul,1,1
10.42.0.151-31.13.80.5-38499-443-6,coupon_455730,C258152,Male,66,Cosmetics,5,203.3,Debit Card,30-11-21,Mall of Istanbul,1,1
10.42.0.211-98.139.180.149-49449-80-6,coupon_269524,C330208,Female,60,Food & Beverage,5,26.15,Cash,17-02-22,Mall of Istanbul,1,1
198.11.136.21-10.42.0.151-443-55048-6,coupon_277655,C107827,Male,63,Clothing,2,600.16,Credit Card,30-01-21,Cevahir AVM,1,1
172.217.10.110-10.42.0.151-443-36057-6,coupon_232062,C525444,Female,36,Clothing,5,1500.4,Credit Card,22-01-23,Zorlu Center,0,0
10.42.0.151-10.42.0.1-61382-53-17,coupon_275218,C251546,Female,57,Cosmetics,5,203.3,Debit Card,24-07-21,Viaport Outlet,0,0
10.42.0.211-23.208.26.242-36317-443-6,coupon_291610,C196959,Male,32,Souvenir,2,23.46,Debit Card,22-02-21,Mall of Istanbul,0,0
10.42.0.42-104.97.95.172-47382-80-6,coupon_110328,C148584,Female,27,Toys,1,35.84,Debit Card,30-12-22,Forum Istanbul,0,0
10.42.0.211-10.42.0.1-21114-53-17,coupon_106120,C181123,Female,61,Toys,5,179.2,Debit Card,11-04-21,Metrocity,0,0
10.42.0.151-10.42.0.1-59418-53-17,coupon_260295,C323715,Male,53,Food & Beverage,5,26.15,Credit Card,21-02-23,Istinye Park,0,0
203.205.151.47-10.42.0.211-80-58306-6,coupon_275256,C244649,Male,53,Food & Beverage,2,10.46,Cash,30-10-21,Viaport Outlet,0,0
151.101.129.140-10.42.0.151-443-57669-6,coupon_243617,C102127,Female,33,Food & Beverage,1,5.23,Cash,03-12-22,Istinye Park,1,1
180.149.136.194-10.42.0.42-80-49369-6,coupon_401939,C112756,Female,67,Clothing,2,600.16,Debit Card,07-01-21,Istinye Park,0,0
10.42.0.151-103.43.91.11-46664-443-6,coupon_178874,C520827,Female,34,Toys,1,35.84,Debit Card,27-09-21,Kanyon,0,0
10.42.0.211-66.198.24.243-45780-80-6,coupon_260871,C333346,Male,66,Technology,1,1050.0,Credit Card,18-05-22,Metropol AVM,1,1
10.42.0.151-10.42.0.1-60210-53-17,coupon_121196,C692417,Female,48,Souvenir,4,46.92,Credit Card,04-10-22,Metrocity,0,0
203.205.151.47-10.42.0.151-80-37889-6,coupon_192278,C256308,Female,69,Shoes,1,600.17,Cash,27-05-21,Mall of Istanbul,0,0
219.142.78.217-10.42.0.211-80-51863-6,coupon_225017,C115262,Female,48,Food & Beverage,3,15.69,Cash,10-08-21,Istinye Park,0,0
172.217.10.106-10.42.0.42-443-47041-6,coupon_195905,C330332,Male,58,Clothing,4,1200.32,Credit Card,10-05-21,Zorlu Center,0,0
217.69.136.175-10.42.0.211-443-42209-6,coupon_463814,C269884,Male,54,Clothing,5,1500.4,Cash,11-06-22,Kanyon,1,1
10.42.0.211-10.42.0.1-5136-53-17,coupon_204700,C320681,Male,46,Toys,3,107.52,Cash,04-11-21,Metropol AVM,1,1
10.42.0.211-69.147.82.60-37920-443-6,coupon_265444,C199576,Female,64,Cosmetics,3,121.98,Cash,01-06-21,Kanyon,1,1
183.79.250.123-10.42.0.211-443-36975-6,coupon_265466,C299321,Female,28,Cosmetics,2,81.32,Debit Card,02-12-21,Mall of Istanbul,1,1
206.126.112.142-10.42.0.151-443-43894-6,coupon_302795,C237043,Male,35,Clothing,2,600.16,Credit Card,15-03-22,Kanyon,1,1
172.217.6.196-10.42.0.211-443-46871-6,coupon_134632,C311621,Male,47,Shoes,3,1800.51,Debit Card,14-06-21,Metrocity,0,0
222.73.28.96-10.42.0.211-80-56967-6,coupon_186508,C137747,Female,50,Shoes,3,1800.51,Cash,29-04-21,Mall of Istanbul,0,0
10.42.0.42-101.226.161.228-51412-80-6,coupon_329454,C231121,Male,60,Souvenir,1,11.73,Debit Card,14-04-22,Metropol AVM,1,1
172.217.10.78-10.42.0.151-443-50756-6,coupon_171114,C231061,Female,39,Clothing,3,900.24,Credit Card,02-03-22,Emaar Square Mall,1,1
180.149.134.141-10.42.0.211-80-54764-6,coupon_478239,C216402,Female,28,Toys,3,107.52,Debit Card,23-02-23,Emaar Square Mall,0,0
10.42.0.151-54.192.38.18-45587-443-6,coupon_795476,C103541,Female,55,Shoes,3,1800.51,Credit Card,10-06-22,Kanyon,1,1
10.42.0.211-10.42.0.1-17050-53-17,coupon_852985,C182753,Female,47,Food & Beverage,5,26.15,Debit Card,19-04-21,Metropol AVM,1,1
216.58.219.202-10.42.0.211-443-56493-6,coupon_255433,C208698,Male,54,Books,3,45.45,Credit Card,21-04-22,Kanyon,0,0
10.42.0.211-104.244.42.129-36285-80-6,coupon_953834,C136725,Female,26,Clothing,3,900.24,Cash,07-10-22,Cevahir AVM,0,0
10.42.0.151-106.39.169.66-44469-80-6,coupon_195320,C110370,Male,49,Books,3,45.45,Debit Card,11-05-22,Mall of Istanbul,1,1
169.47.5.240-10.42.0.211-5222-35160-6,coupon_294064,C157231,Female,64,Cosmetics,4,162.64,Credit Card,04-03-23,Mall of Istanbul,0,0
10.42.0.211-106.39.162.36-47961-80-6,coupon_232704,C242808,Female,26,Cosmetics,5,203.3,Cash,01-05-22,Kanyon,0,0
172.217.10.46-10.42.0.151-443-36587-6,coupon_262125,C196993,Male,26,Toys,1,35.84,Debit Card,13-04-22,Mall of Istanbul,0,0
172.217.9.227-10.42.0.42-443-41215-6,coupon_181742,C244955,Female,64,Toys,5,179.2,Cash,17-02-21,Mall of Istanbul,1,1
172.217.12.138-10.42.0.211-443-39661-6,coupon_330371,C743650,Male,56,Cosmetics,5,203.3,Cash,08-06-22,Kanyon,1,1
209.85.144.188-10.42.0.151-5228-53129-6,coupon_182761,C144790,Female,39,Clothing,2,600.16,Cash,18-12-21,Istinye Park,0,0
172.217.7.10-10.42.0.211-443-39580-6,coupon_737451,C986133,Female,37,Cosmetics,5,203.3,Cash,18-09-22,Istinye Park,1,1
10.42.0.1-10.42.0.42-53-35219-17,coupon_187881,C228567,Female,29,Technology,1,1050.0,Cash,08-03-21,Mall of Istanbul,1,1
203.130.53.126-10.42.0.211-80-53586-6,coupon_158989,C644501,Female,45,Cosmetics,3,121.98,Cash,22-01-23,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-39080-53-17,coupon_114287,C217997,Female,31,Food & Beverage,3,15.69,Cash,12-05-21,Cevahir AVM,0,0
174.129.32.118-10.42.0.211-443-38717-6,coupon_105807,C228321,Female,53,Food & Beverage,3,15.69,Cash,03-09-21,Metrocity,1,1
183.79.215.136-10.42.0.151-443-54232-6,coupon_252397,C972398,Female,60,Cosmetics,2,81.32,Credit Card,02-09-22,Metropol AVM,1,1
216.58.219.195-10.42.0.151-443-52417-6,coupon_238290,C214448,Male,35,Clothing,4,1200.32,Credit Card,27-06-21,Metrocity,1,1
10.42.0.211-10.42.0.1-16765-53-17,coupon_256981,C237147,Male,65,Souvenir,2,23.46,Credit Card,22-05-22,Viaport Outlet,0,0
10.42.0.151-54.192.37.227-57323-443-6,coupon_325373,C902343,Female,26,Cosmetics,2,81.32,Credit Card,12-06-21,Viaport Outlet,0,0
172.217.9.238-10.42.0.151-443-42135-6,coupon_327863,C374580,Female,67,Food & Beverage,2,10.46,Cash,31-10-21,Metrocity,1,1
10.42.0.151-10.42.0.1-28749-53-17,coupon_688566,C660581,Female,54,Souvenir,4,46.92,Cash,23-03-21,Zorlu Center,1,1
202.77.129.150-10.42.0.211-80-57107-6,coupon_162399,C134704,Female,19,Technology,2,2100.0,Cash,08-08-22,Zorlu Center,1,1
172.217.10.74-10.42.0.211-443-48545-6,coupon_258266,C615661,Male,35,Clothing,4,1200.32,Credit Card,11-06-21,Zorlu Center,1,1
172.217.11.10-10.42.0.151-443-48688-6,coupon_203735,C301925,Female,52,Cosmetics,1,40.66,Debit Card,24-05-22,Emaar Square Mall,0,0
10.42.0.211-23.192.66.41-46728-80-6,coupon_999141,C233544,Female,41,Clothing,1,300.08,Debit Card,09-04-21,Viaport Outlet,0,0
10.42.0.211-98.139.225.43-47394-443-6,coupon_921064,C633767,Female,28,Toys,4,143.36,Cash,23-12-22,Metrocity,0,0
192.229.173.173-10.42.0.211-443-43642-6,coupon_163738,C303029,Male,43,Clothing,2,600.16,Credit Card,08-07-21,Cevahir AVM,1,1
10.42.0.151-10.42.0.1-4769-53-17,coupon_562073,C120200,Female,60,Clothing,1,300.08,Cash,07-12-21,Emaar Square Mall,0,0
10.42.0.211-121.12.98.63-46633-80-6,coupon_177577,C333145,Male,36,Toys,3,107.52,Credit Card,01-07-22,Metropol AVM,0,0
10.42.0.151-23.208.168.108-35034-443-6,coupon_109901,C812062,Female,46,Shoes,4,2400.68,Debit Card,06-12-21,Istinye Park,0,0
10.42.0.151-103.235.46.212-55212-443-6,coupon_191945,C107112,Female,42,Cosmetics,1,40.66,Cash,18-04-21,Cevahir AVM,0,0
